lat,long,z
70.13982226,-26.98681452,724
70.1398222,-26.98602329,733
70.13982214,-26.98523205,738
70.13982207,-26.98444082,737
70.139822,-26.98364958,739
70.13982193,-26.98285835,737
70.13982185,-26.98206711,737
70.13982177,-26.98127588,736
70.13982169,-26.98048465,737
70.1398216,-26.97969341,739
70.13982151,-26.97890218,741
70.13982141,-26.97811094,741
70.13982131,-26.97731971,742
70.13982121,-26.97652847,743
70.13982111,-26.97573724,746
70.139821,-26.974946,748
70.13982088,-26.97415477,749
70.13982077,-26.97336353,748
70.13982065,-26.9725723,749
70.13982053,-26.97178106,751
70.1398204,-26.97098983,752
70.13982027,-26.97019859,752
70.13982014,-26.96940736,753
70.13982,-26.96861613,755
70.13981986,-26.96782489,761
70.13981972,-26.96703366,767
70.13981957,-26.96624242,765
70.13981942,-26.96545119,763
70.13981926,-26.96465995,765
70.13981911,-26.96386872,767
70.13981894,-26.96307748,765
70.13981878,-26.96228625,760
70.13981861,-26.96149501,765
70.13955361,-26.99314449,762
70.13955357,-26.99235327,758
70.13955354,-26.99156204,749
70.1395535,-26.99077082,740
70.13955346,-26.98997959,733
70.13955341,-26.98918837,729
70.13955336,-26.98839714,728
70.13955331,-26.98760592,728
70.13955325,-26.98681469,732
70.13955319,-26.98602347,738
70.13955313,-26.98523225,742
70.13955306,-26.98444102,742
70.13955299,-26.9836498,744
70.13955292,-26.98285857,744
70.13955284,-26.98206735,740
70.13955276,-26.98127612,734
70.13955267,-26.9804849,733
70.13955259,-26.97969367,735
70.13955249,-26.97890245,737
70.1395524,-26.97811123,740
70.1395523,-26.97732,744
70.1395522,-26.97652878,747
70.13955209,-26.97573755,752
70.13955199,-26.97494633,755
70.13955187,-26.9741551,755
70.13955176,-26.97336388,758
70.13955164,-26.97257265,760
70.13955151,-26.97178143,758
70.13955139,-26.97099021,755
70.13955126,-26.97019898,754
70.13955112,-26.96940776,754
70.13955099,-26.96861653,756
70.13955085,-26.96782531,761
70.1395507,-26.96703408,766
70.13955056,-26.96624286,765
70.13955041,-26.96545164,766
70.13955025,-26.96466041,770
70.13955009,-26.96386919,774
70.13954993,-26.96307796,776
70.13954977,-26.96228674,772
70.1395496,-26.96149551,771
70.13954943,-26.96070429,780
70.13928459,-26.99314458,768
70.13928456,-26.99235337,760
70.13928453,-26.99156215,747
70.13928449,-26.99077094,737
70.13928444,-26.98997972,731
70.1392844,-26.98918851,729
70.13928435,-26.98839729,731
70.1392843,-26.98760608,732
70.13928424,-26.98681487,733
70.13928418,-26.98602365,741
70.13928412,-26.98523244,746
70.13928405,-26.98444122,747
70.13928398,-26.98365001,750
70.1392839,-26.98285879,752
70.13928383,-26.98206758,747
70.13928375,-26.98127637,739
70.13928366,-26.98048515,735
70.13928357,-26.97969394,735
70.13928348,-26.97890272,736
70.13928339,-26.97811151,739
70.13928329,-26.9773203,744
70.13928319,-26.97652908,751
70.13928308,-26.97573787,756
70.13928297,-26.97494665,759
70.13928286,-26.97415544,759
70.13928274,-26.97336422,761
70.13928263,-26.97257301,767
70.1392825,-26.9717818,766
70.13928238,-26.97099058,762
70.13928225,-26.97019937,759
70.13928211,-26.96940815,756
70.13928198,-26.96861694,757
70.13928184,-26.96782573,760
70.13928169,-26.96703451,764
70.13928154,-26.9662433,770
70.13928139,-26.96545208,775
70.13928124,-26.96466087,779
70.13928108,-26.96386966,779
70.13928092,-26.96307844,781
70.13928076,-26.96228723,782
70.13928059,-26.96149601,781
70.13928042,-26.9607048,782
70.13928024,-26.95991359,785
70.13901555,-26.99235346,759
70.13901551,-26.99156226,747
70.13901547,-26.99077106,739
70.13901543,-26.98997985,733
70.13901539,-26.98918865,729
70.13901534,-26.98839744,732
70.13901528,-26.98760624,735
70.13901523,-26.98681504,737
70.13901517,-26.98602383,742
70.1390151,-26.98523263,748
70.13901504,-26.98444142,750
70.13901497,-26.98365022,753
70.13901489,-26.98285902,755
70.13901482,-26.98206781,751
70.13901473,-26.98127661,745
70.13901465,-26.98048541,741
70.13901456,-26.9796942,740
70.13901447,-26.978903,740
70.13901438,-26.97811179,740
70.13901428,-26.97732059,747
70.13901418,-26.97652939,755
70.13901407,-26.97573818,760
70.13901396,-26.97494698,762
70.13901385,-26.97415577,761
70.13901373,-26.97336457,761
70.13901361,-26.97257337,766
70.13901349,-26.97178216,772
70.13901336,-26.97099096,772
70.13901323,-26.97019976,768
70.1390131,-26.96940855,764
70.13901296,-26.96861735,764
70.13901282,-26.96782614,765
70.13901268,-26.96703494,768
70.13901253,-26.96624374,775
70.13901238,-26.96545253,783
70.13901223,-26.96466133,785
70.13901207,-26.96387013,786
70.13901191,-26.96307892,786
70.13901174,-26.96228772,786
70.13901158,-26.96149651,784
70.1390114,-26.96070531,782
70.13901123,-26.95991411,779
70.13874654,-26.99235356,760
70.1387465,-26.99156237,752
70.13874646,-26.99077118,744
70.13874642,-26.98997998,738
70.13874637,-26.98918879,736
70.13874632,-26.9883976,737
70.13874627,-26.9876064,743
70.13874622,-26.98681521,744
70.13874616,-26.98602401,745
70.13874609,-26.98523282,748
70.13874602,-26.98444163,750
70.13874595,-26.98365043,750
70.13874588,-26.98285924,751
70.1387458,-26.98206805,751
70.13874572,-26.98127685,747
70.13874564,-26.98048566,744
70.13874555,-26.97969447,744
70.13874546,-26.97890327,744
70.13874536,-26.97811208,745
70.13874527,-26.97732088,751
70.13874516,-26.97652969,756
70.13874506,-26.9757385,760
70.13874495,-26.9749473,764
70.13874484,-26.97415611,764
70.13874472,-26.97336492,763
70.1387446,-26.97257372,765
70.13874448,-26.97178253,772
70.13874435,-26.97099134,775
70.13874422,-26.97020014,774
70.13874409,-26.96940895,774
70.13874395,-26.96861776,772
70.13874381,-26.96782656,771
70.13874367,-26.96703537,773
70.13874352,-26.96624418,778
70.13874337,-26.96545298,788
70.13874322,-26.96466179,793
70.13874306,-26.9638706,791
70.1387429,-26.9630794,788
70.13874273,-26.96228821,785
70.13874256,-26.96149701,783
70.13874239,-26.96070582,782
70.13874222,-26.95991463,779
70.13874204,-26.95912343,779
70.13847749,-26.99156248,760
70.13847745,-26.9907713,749
70.13847741,-26.98998011,743
70.13847736,-26.98918893,743
70.13847731,-26.98839775,746
70.13847726,-26.98760656,751
70.1384772,-26.98681538,750
70.13847714,-26.9860242,746
70.13847708,-26.98523301,746
70.13847701,-26.98444183,746
70.13847694,-26.98365065,747
70.13847687,-26.98285946,749
70.13847679,-26.98206828,754
70.13847671,-26.9812771,754
70.13847663,-26.98048591,749
70.13847654,-26.97969473,748
70.13847645,-26.97890355,750
70.13847635,-26.97811236,748
70.13847625,-26.97732118,753
70.13847615,-26.97653,757
70.13847605,-26.97573881,762
70.13847594,-26.97494763,769
70.13847582,-26.97415645,771
70.13847571,-26.97336526,769
70.13847559,-26.97257408,768
70.13847547,-26.9717829,773
70.13847534,-26.97099171,777
70.13847521,-26.97020053,777
70.13847508,-26.96940935,778
70.13847494,-26.96861816,778
70.1384748,-26.96782698,778
70.13847466,-26.9670358,778
70.13847451,-26.96624461,782
70.13847436,-26.96545343,790
70.1384742,-26.96466225,798
70.13847405,-26.96387106,797
70.13847388,-26.96307988,789
70.13847372,-26.9622887,787
70.13847355,-26.96149751,787
70.13847338,-26.96070633,785
70.1384732,-26.95991515,783
70.13847303,-26.95912397,784
70.13847284,-26.95833278,788
70.13820848,-26.99156259,759
70.13820844,-26.99077142,747
70.1382084,-26.98998024,742
70.13820835,-26.98918907,743
70.1382083,-26.9883979,750
70.13820825,-26.98760672,754
70.13820819,-26.98681555,751
70.13820813,-26.98602438,745
70.13820807,-26.9852332,741
70.138208,-26.98444203,740
70.13820793,-26.98365086,742
70.13820786,-26.98285969,746
70.13820778,-26.98206851,755
70.1382077,-26.98127734,758
70.13820761,-26.98048617,754
70.13820753,-26.97969499,754
70.13820743,-26.97890382,755
70.13820734,-26.97811265,753
70.13820724,-26.97732147,754
70.13820714,-26.9765303,757
70.13820703,-26.97573913,762
70.13820692,-26.97494795,771
70.13820681,-26.97415678,776
70.1382067,-26.97336561,775
70.13820658,-26.97257444,774
70.13820645,-26.97178326,775
70.13820633,-26.97099209,778
70.1382062,-26.97020092,781
70.13820606,-26.96940974,783
70.13820593,-26.96861857,784
70.13820579,-26.9678274,784
70.13820564,-26.96703622,782
70.1382055,-26.96624505,785
70.13820535,-26.96545388,792
70.13820519,-26.96466271,798
70.13820503,-26.96387153,801
70.13820487,-26.96308036,795
70.13820471,-26.96228919,791
70.13820454,-26.96149802,791
70.13820437,-26.96070684,791
70.13820419,-26.95991567,791
70.13820401,-26.9591245,789
70.13820383,-26.95833332,790
70.13820365,-26.95754215,792
70.13793943,-26.99077154,740
70.13793938,-26.98998037,732
70.13793934,-26.98918921,738
70.13793929,-26.98839805,746
70.13793924,-26.98760688,750
70.13793918,-26.98681572,748
70.13793912,-26.98602456,740
70.13793906,-26.9852334,736
70.13793899,-26.98444223,737
70.13793892,-26.98365107,740
70.13793884,-26.98285991,747
70.13793877,-26.98206874,755
70.13793869,-26.98127758,761
70.1379386,-26.98048642,759
70.13793851,-26.97969526,759
70.13793842,-26.97890409,760
70.13793833,-26.97811293,758
70.13793823,-26.97732177,756
70.13793813,-26.97653061,758
70.13793802,-26.97573944,762
70.13793791,-26.97494828,770
70.1379378,-26.97415712,776
70.13793768,-26.97336595,778
70.13793757,-26.97257479,778
70.13793744,-26.97178363,779
70.13793732,-26.97099247,779
70.13793719,-26.9702013,781
70.13793705,-26.96941014,785
70.13793692,-26.96861898,790
70.13793678,-26.96782782,791
70.13793663,-26.96703665,788
70.13793648,-26.96624549,786
70.13793633,-26.96545433,791
70.13793618,-26.96466317,795
70.13793602,-26.963872,796
70.13793586,-26.96308084,799
70.1379357,-26.96228968,800
70.13793553,-26.96149852,797
70.13793536,-26.96070735,795
70.13793518,-26.95991619,793
70.137935,-26.95912503,791
70.13793482,-26.95833386,790
70.13793463,-26.9575427,791
70.13767041,-26.99077166,734
70.13767037,-26.9899805,723
70.13767033,-26.98918935,731
70.13767028,-26.9883982,740
70.13767022,-26.98760705,745
70.13767017,-26.98681589,744
70.13767011,-26.98602474,739
70.13767004,-26.98523359,736
70.13766998,-26.98444244,738
70.13766991,-26.98365128,742
70.13766983,-26.98286013,749
70.13766975,-26.98206898,756
70.13766967,-26.98127783,761
70.13766959,-26.98048667,762
70.1376695,-26.97969552,759
70.13766941,-26.97890437,760
70.13766932,-26.97811322,761
70.13766922,-26.97732206,759
70.13766911,-26.97653091,759
70.13766901,-26.97573976,761
70.1376689,-26.97494861,770
70.13766879,-26.97415745,777
70.13766867,-26.9733663,779
70.13766855,-26.97257515,780
70.13766843,-26.971784,781
70.1376683,-26.97099284,780
70.13766817,-26.97020169,782
70.13766804,-26.96941054,787
70.1376679,-26.96861939,794
70.13766776,-26.96782823,798
70.13766762,-26.96703708,796
70.13766747,-26.96624593,792
70.13766732,-26.96545478,793
70.13766717,-26.96466362,796
70.13766701,-26.96387247,798
70.13766685,-26.96308132,801
70.13766668,-26.96229017,804
70.13766652,-26.96149902,800
70.13766634,-26.96070786,799
70.13766617,-26.95991671,797
70.13766599,-26.95912556,794
70.13766581,-26.95833441,792
70.13766562,-26.95754325,794
70.13766543,-26.9567521,795
70.13740136,-26.98998063,722
70.13740131,-26.98918949,724
70.13740126,-26.98839835,730
70.13740121,-26.98760721,737
70.13740115,-26.98681606,739
70.13740109,-26.98602492,736
70.13740103,-26.98523378,736
70.13740096,-26.98444264,740
70.13740089,-26.9836515,745
70.13740082,-26.98286035,751
70.13740074,-26.98206921,758
70.13740066,-26.98127807,763
70.13740058,-26.98048693,763
70.13740049,-26.97969578,759
70.1374004,-26.97890464,758
70.1374003,-26.9781135,759
70.1374002,-26.97732236,761
70.1374001,-26.97653121,762
70.1374,-26.97574007,764
70.13739989,-26.97494893,771
70.13739978,-26.97415779,781
70.13739966,-26.97336665,780
70.13739954,-26.9725755,784
70.13739942,-26.97178436,787
70.13739929,-26.97099322,787
70.13739916,-26.97020208,786
70.13739903,-26.96941094,789
70.13739889,-26.96861979,795
70.13739875,-26.96782865,801
70.13739861,-26.96703751,803
70.13739846,-26.96624637,802
70.13739831,-26.96545523,799
70.13739816,-26.96466408,798
70.137398,-26.96387294,800
70.13739784,-26.9630818,803
70.13739767,-26.96229066,804
70.1373975,-26.96149952,803
70.13739733,-26.96070837,804
70.13739716,-26.95991723,807
70.13739698,-26.95912609,804
70.1373968,-26.95833495,803
70.13739661,-26.95754381,802
70.13739642,-26.95675266,801
70.13739623,-26.95596152,803
70.1371323,-26.98918963,719
70.13713225,-26.9883985,722
70.1371322,-26.98760737,728
70.13713214,-26.98681624,734
70.13713208,-26.9860251,734
70.13713202,-26.98523397,735
70.13713195,-26.98444284,739
70.13713188,-26.98365171,746
70.13713181,-26.98286058,754
70.13713173,-26.98206944,760
70.13713165,-26.98127831,764
70.13713157,-26.98048718,769
70.13713148,-26.97969605,767
70.13713139,-26.97890492,762
70.13713129,-26.97811378,761
70.13713119,-26.97732265,764
70.13713109,-26.97653152,765
70.13713099,-26.97574039,768
70.13713088,-26.97494926,773
70.13713076,-26.97415812,777
70.13713065,-26.97336699,779
70.13713053,-26.97257586,785
70.13713041,-26.97178473,793
70.13713028,-26.9709936,795
70.13713015,-26.97020246,792
70.13713002,-26.96941133,789
70.13712988,-26.9686202,792
70.13712974,-26.96782907,798
70.1371296,-26.96703794,802
70.13712945,-26.96624681,804
70.1371293,-26.96545567,803
70.13712914,-26.96466454,799
70.13712899,-26.96387341,800
70.13712882,-26.96308228,803
70.13712866,-26.96229115,804
70.13712849,-26.96150002,804
70.13712832,-26.96070888,806
70.13712814,-26.95991775,809
70.13712797,-26.95912662,811
70.13712778,-26.95833549,811
70.1371276,-26.95754436,810
70.13712741,-26.95675323,810
70.13712722,-26.95596209,811
70.13712702,-26.95517096,815
70.13686329,-26.98918977,720
70.13686324,-26.98839865,718
70.13686319,-26.98760753,722
70.13686313,-26.98681641,728
70.13686307,-26.98602528,733
70.13686301,-26.98523416,735
70.13686294,-26.98444304,738
70.13686287,-26.98365192,746
70.1368628,-26.9828608,755
70.13686272,-26.98206968,760
70.13686264,-26.98127855,763
70.13686255,-26.98048743,768
70.13686246,-26.97969631,771
70.13686237,-26.97890519,772
70.13686228,-26.97811407,772
70.13686218,-26.97732295,771
70.13686208,-26.97653182,769
70.13686197,-26.9757407,770
70.13686186,-26.97494958,773
70.13686175,-26.97415846,775
70.13686164,-26.97336734,776
70.13686152,-26.97257622,783
70.13686139,-26.97178509,793
70.13686127,-26.97099397,795
70.13686114,-26.97020285,791
70.136861,-26.96941173,788
70.13686087,-26.96862061,791
70.13686073,-26.96782949,797
70.13686058,-26.96703837,800
70.13686044,-26.96624724,802
70.13686029,-26.96545612,804
70.13686013,-26.964665,807
70.13685997,-26.96387388,806
70.13685981,-26.96308276,803
70.13685965,-26.96229164,800
70.13685948,-26.96150051,803
70.13685931,-26.96070939,809
70.13685913,-26.95991827,810
70.13685895,-26.95912715,811
70.13685877,-26.95833603,813
70.13685859,-26.95754491,817
70.1368584,-26.95675379,820
70.1368582,-26.95596267,822
70.13685801,-26.95517154,824
70.13685781,-26.95438042,822
70.13659423,-26.9883988,725
70.13659417,-26.98760769,722
70.13659412,-26.98681658,726
70.13659406,-26.98602547,734
70.13659399,-26.98523435,737
70.13659393,-26.98444324,739
70.13659386,-26.98365213,744
70.13659378,-26.98286102,752
70.13659371,-26.98206991,759
70.13659363,-26.9812788,763
70.13659354,-26.98048769,767
70.13659345,-26.97969657,772
70.13659336,-26.97890546,775
70.13659327,-26.97811435,779
70.13659317,-26.97732324,778
70.13659307,-26.97653213,773
70.13659296,-26.97574102,770
70.13659285,-26.97494991,772
70.13659274,-26.9741588,776
70.13659262,-26.97336768,778
70.1365925,-26.97257657,785
70.13659238,-26.97178546,792
70.13659226,-26.97099435,793
70.13659213,-26.97020324,790
70.13659199,-26.96941213,787
70.13659186,-26.96862102,789
70.13659172,-26.9678299,795
70.13659157,-26.96703879,800
70.13659142,-26.96624768,802
70.13659127,-26.96545657,804
70.13659112,-26.96466546,808
70.13659096,-26.96387435,812
70.1365908,-26.96308324,810
70.13659064,-26.96229213,805
70.13659047,-26.96150101,804
70.1365903,-26.9607099,806
70.13659012,-26.95991879,809
70.13658994,-26.95912768,812
70.13658976,-26.95833657,814
70.13658957,-26.95754546,819
70.13658938,-26.95675435,822
70.13658919,-26.95596324,826
70.13658899,-26.95517213,828
70.1365888,-26.95438102,826
70.13658859,-26.9535899,825
70.13632516,-26.98760785,731
70.13632511,-26.98681675,729
70.13632505,-26.98602565,736
70.13632498,-26.98523455,741
70.13632492,-26.98444345,742
70.13632485,-26.98365234,744
70.13632477,-26.98286124,750
70.13632469,-26.98207014,757
70.13632461,-26.98127904,764
70.13632453,-26.98048794,769
70.13632444,-26.97969684,773
70.13632435,-26.97890574,777
70.13632425,-26.97811464,781
70.13632416,-26.97732354,784
70.13632405,-26.97653243,780
70.13632395,-26.97574133,774
70.13632384,-26.97495023,773
70.13632373,-26.97415913,777
70.13632361,-26.97336803,784
70.13632349,-26.97257693,789
70.13632337,-26.97178583,790
70.13632324,-26.97099473,791
70.13632311,-26.97020363,791
70.13632298,-26.96941252,789
